region,year_start,forecast_window,window_start_month,window_end_month,window_order,n_weather_days,lat,lon,rain_sum,rain_mean,rain_days,dry_days,max_3day_rain,max_7day_rain,max_consecutive_dry_days,heavy_rain_days_10,heavy_rain_days_25,tmax_mean,tmax_max,tmin_mean,tmin_min,heat_days_25,heat_days_30,heat_days_35,heat_degree_days_30,frost_days_0,cold_days_5,radiation_sum,radiation_mean,evap_sum,evap_mean,vp_mean,vp_min,vp_max,hot_dry_days_30_rain_lt_1,high_evap_dry_days,heat_and_low_rain_days
Western Australia,2000,May-Jul,5,7,2,92,-31.0,117.0,108.1,1.175,29,63,17.9,34.599999999999994,28,2,0,18.69673913043478,26.0,6.978260869565218,0.6,1,0,0,0.0,0,23,1080.8999999999999,11.74891304347826,222.20000000000002,2.415217391304348,10.428260869565218,5.7,15.4,0,1,0
Western Australia,2000,May-Aug,5,8,3,123,-31.0,117.0,150.00000000000006,1.2195121951219516,37,86,17.9,34.599999999999994,28,2,0,18.192682926829274,26.0,6.517073170731709,0.5,1,0,0,0.0,0,39,1512.0,12.292682926829269,299.6,2.4357723577235775,10.302439024390244,5.7,15.4,0,1,0
Western Australia,2000,May-Sep,5,9,4,153,-31.0,117.0,166.5,1.088235294117647,40,113,17.9,34.599999999999994,28,2,0,18.908496732026144,28.2,6.699346405228758,0.5,7,0,0,0.0,0,44,2104.3,13.753594771241831,420.7,2.749673202614379,10.665359477124184,5.7,16.6,0,6,0
Western Australia,2000,May-Oct,5,10,5,184,-31.0,117.0,167.4,0.9097826086956522,40,144,17.9,34.599999999999994,33,2,0,20.176086956521736,33.2,7.108695652173913,0.5,24,6,0,14.100000000000001,0,49,2894.0,15.728260869565217,626.7,3.4059782608695657,10.578260869565218,5.6,16.6,6,34,6
Western Australia,2001,May-Jun,5,6,1,61,-31.0,117.0,71.39999999999999,1.1704918032786884,12,49,33.0,33.2,20,2,0,20.257377049180324,29.9,7.678688524590165,2.8,5,0,0,0.0,0,14,693.8,11.373770491803278,165.10000000000005,2.7065573770491813,11.48360655737705,6.2,19.5,0,4,0
Western Australia,2001,May-Jul,5,7,2,92,-31.0,117.0,143.8,1.5630434782608698,22,70,48.400000000000006,50.6,20,5,0,19.244565217391308,29.9,6.904347826086956,0.3,5,0,0,0.0,0,29,1021.1999999999999,11.1,235.39999999999998,2.558695652173913,11.035869565217393,5.8,19.5,0,4,0
Western Australia,2001,May-Aug,5,8,3,123,-31.0,117.0,171.7,1.3959349593495933,26,97,48.400000000000006,54.4,20,6,0,18.78292682926829,29.9,6.365040650406504,0.3,5,0,0,0.0,0,48,1459.0,11.861788617886178,315.5,2.565040650406504,10.839837398373982,5.8,19.5,0,6,0
Western Australia,2001,May-Sep,5,9,4,153,-31.0,117.0,203.7,1.3313725490196078,32,121,48.400000000000006,54.4,20,7,0,19.06078431372549,31.5,6.41764705882353,0.3,8,1,0,1.5,0,57,1983.8,12.966013071895425,425.09999999999997,2.7784313725490195,10.871895424836602,5.8,19.5,1,10,1
Western Australia,2001,May-Oct,5,10,5,184,-31.0,117.0,223.4,1.2141304347826087,36,148,48.400000000000006,54.4,20,7,0,19.74945652173913,31.5,6.710869565217391,0.3,20,1,0,1.5,0,61,2701.5,14.682065217391305,594.8,3.2326086956521736,10.791847826086956,5.8,19.5,1,29,1
Western Australia,2002,May-Jun,5,6,1,61,-31.0,117.0,49.50000000000001,0.8114754098360657,12,49,12.399999999999999,14.2,22,0,0,21.04426229508197,33.7,9.039344262295081,2.7,11,3,0,5.700000000000003,0,8,669.5999999999999,10.977049180327867,168.70000000000002,2.7655737704918035,12.175409836065572,6.9,20.6,3,2,3
Western Australia,2002,May-Jul,5,7,2,92,-31.0,117.0,88.10000000000001,0.957608695652174,24,68,13.799999999999999,19.7,22,0,0,19.86195652173913,33.7,8.361956521739131,0.2,11,3,0,5.700000000000003,0,13,997.1,10.83804347826087,235.50000000000003,2.5597826086956523,11.833695652173914,5.4,20.6,3,2,3
Western Australia,2002,May-Aug,5,8,3,123,-31.0,117.0,127.39999999999999,1.0357723577235771,31,92,15.1,21.2,22,1,0,19.40650406504065,33.7,7.439837398373984,0.2,12,3,0,5.700000000000003,0,32,1461.4,11.881300813008131,320.8,2.6081300813008133,11.328455284552843,5.4,20.6,3,2,3
Western Australia,2002,May-Sep,5,9,4,153,-31.0,117.0,151.6,0.9908496732026143,36,117,15.1,21.2,22,1,0,19.758823529411767,33.7,7.188888888888889,0.2,17,4,0,6.100000000000001,0,40,2038.3,13.322222222222221,444.5,2.9052287581699345,11.101307189542483,5.4,20.6,4,8,4
Western Australia,2002,May-Oct,5,10,5,184,-31.0,117.0,167.0,0.907608695652174,38,146,15.1,21.2,22,2,0,20.68641304347826,35.0,7.497826086956521,0.2,34,9,1,15.3,0,42,2776.5,15.089673913043478,633.4000000000001,3.4423913043478267,11.057608695652174,5.4,20.6,9,34,9
Western Australia,2003,May-Jun,5,6,1,61,-31.0,117.0,121.69999999999997,1.9950819672131144,20,41,25.799999999999997,44.3,17,3,0,20.078688524590163,29.9,8.62950819672131,0.9,8,0,0,0.0,0,15,709.3,11.627868852459015,167.9,2.7524590163934426,11.29344262295082,6.3,18.9,0,4,0
Western Australia,2003,May-Jul,5,7,2,92,-31.0,117.0,168.3,1.8293478260869567,31,61,25.799999999999997,44.3,17,4,0,18.702173913043477,29.9,7.72608695652174,0.9,8,0,0,0.0,0,27,1040.8999999999999,11.314130434782607,228.0,2.4782608695652173,11.184782608695652,6.3,18.9,0,4,0
Western Australia,2003,May-Aug,5,8,3,123,-31.0,117.0,253.79999999999998,2.0634146341463415,41,82,28.599999999999998,44.3,17,7,0,18.13983739837398,29.9,7.213821138211382,0.9,8,0,0,0.0,0,42,1459.0000000000002,11.86178861788618,301.09999999999997,2.4479674796747966,11.059349593495934,6.3,18.9,0,4,0
Western Australia,2003,May-Sep,5,9,4,153,-31.0,117.0,294.79999999999995,1.9267973856209146,51,102,28.599999999999998,44.3,17,8,0,18.41176470588235,29.9,7.050980392156863,0.9,11,0,0,0.0,0,51,1982.7999999999997,12.959477124183005,411.1,2.6869281045751636,11.04705882352941,6.3,18.9,0,8,0
Western Australia,2003,May-Oct,5,10,5,184,-31.0,117.0,297.20000000000005,1.6152173913043482,51,133,28.599999999999998,44.3,31,8,0,19.46630434782609,32.6,7.271739130434782,0.9,27,3,0,2.8000000000000043,0,55,2764.1,15.022282608695651,605.2,3.289130434782609,11.020108695652175,6.3,18.9,3,34,3
Western Australia,2004,May-Jun,5,6,1,61,-31.0,117.0,152.79999999999998,2.504918032786885,17,44,42.1,44.7,10,5,1,19.03770491803279,28.9,8.896721311475412,3.3,3,0,0,0.0,0,9,654.8000000000001,10.734426229508198,151.49999999999997,2.4836065573770485,11.859016393442623,6.3,17.5,0,2,0
Western Australia,2004,May-Jul,5,7,2,92,-31.0,117.0,193.99999999999994,2.1086956521739126,24,68,42.1,44.7,12,7,1,17.95108695652174,28.9,7.5804347826086955,0.5,3,0,0,0.0,0,29,999.3,10.86195652173913,208.79999999999998,2.269565217391304,11.25978260869565,6.3,17.5,0,2,0
Western Australia,2004,May-Aug,5,8,3,123,-31.0,117.0,255.89999999999998,2.0804878048780484,37,86,42.1,44.7,12,8,1,17.45934959349594,28.9,6.86829268292683,-0.1,3,0,0,0.0,1,45,1441.3000000000002,11.71788617886179,284.80000000000007,2.315447154471545,11.029268292682927,6.3,17.5,0,2,0
Western Australia,2004,May-Sep,5,9,4,153,-31.0,117.0,274.69999999999993,1.7954248366013068,40,113,42.1,44.7,17,8,1,18.038562091503273,28.9,6.617647058823529,-0.1,4,0,0,0.0,1,58,1988.9,12.999346405228758,395.7,2.5862745098039217,10.877777777777778,5.0,17.5,0,5,0
Western Australia,2004,May-Oct,5,10,5,184,-31.0,117.0,286.49999999999994,1.557065217391304,42,142,42.1,44.7,17,8,1,19.407065217391303,35.0,7.119565217391305,-0.1,18,6,1,22.300000000000004,1,61,2691.3999999999996,14.627173913043476,575.5,3.1277173913043477,11.042934782608695,5.0,17.5,6,27,6
Western Australia,2005,May-Jun,5,6,1,61,-31.0,117.0,163.0,2.6721311475409837,25,36,44.2,47.6,12,5,0,19.436065573770495,26.8,9.798360655737703,2.0,6,0,0,0.0,0,9,608.4,9.973770491803279,150.49999999999997,2.467213114754098,12.845901639344262,6.6,21.5,0,1,0
Western Australia,2005,May-Jul,5,7,2,92,-31.0,117.0,182.8,1.9869565217391305,30,62,44.2,47.6,12,5,0,18.560869565217395,26.8,8.053260869565218,-0.1,6,0,0,0.0,1,25,981.4,10.667391304347825,211.3,2.2967391304347826,11.903260869565216,6.1,21.5,0,1,0
Western Australia,2005,May-Aug,5,8,3,123,-31.0,117.0,241.50000000000003,1.9634146341463417,41,82,44.2,47.6,12,7,0,18.132520325203252,26.8,7.225203252032522,-0.1,6,0,0,0.0,1,44,1382.6999999999998,11.241463414634145,285.50000000000006,2.3211382113821144,11.51219512195122,6.1,21.5,0,2,0
Western Australia,2005,May-Sep,5,9,4,153,-31.0,117.0,271.90000000000003,1.777124183006536,49,104,44.2,47.6,12,7,0,18.341830065359478,28.4,6.943137254901962,-0.6,9,0,0,0.0,2,58,1930.8,12.619607843137254,395.9,2.587581699346405,11.36078431372549,6.1,21.5,0,7,0
Western Australia,2005,May-Oct,5,10,5,184,-31.0,117.0,280.5,1.5244565217391304,53,131,44.2,47.6,17,7,0,19.121195652173913,31.8,7.002173913043479,-0.6,18,2,0,1.8000000000000007,2,65,2653.3,14.420108695652175,553.8000000000001,3.0097826086956525,11.258152173913043,6.1,21.5,2,22,2
Western Australia,2006,May-Jun,5,6,1,61,-31.0,117.0,27.7,0.4540983606557377,4,57,9.5,9.5,26,0,0,20.38524590163934,26.8,6.504918032786886,0.2,7,0,0,0.0,0,25,758.1,12.427868852459017,163.3,2.677049180327869,9.632786885245904,4.7,15.7,0,2,0
Western Australia,2006,May-Jul,5,7,2,92,-31.0,117.0,57.0,0.6195652173913043,11,81,10.5,17.6,26,0,0,19.381521739130427,26.8,5.9913043478260875,0.0,7,0,0,0.0,1,41,1123.9999999999998,12.217391304347824,227.5,2.472826086956522,9.640217391304347,4.7,15.7,0,2,0
Western Australia,2006,May-Aug,5,8,3,123,-31.0,117.0,89.2,0.7252032520325203,18,105,15.799999999999999,24.6,26,1,0,19.61382113821138,29.9,6.48130081300813,0.0,10,0,0,0.0,1,46,1565.3,12.726016260162602,318.8,2.591869918699187,10.255284552845527,4.7,17.1,0,4,0
Western Australia,2006,May-Sep,5,9,4,153,-31.0,117.0,128.3,0.8385620915032681,23,130,27.999999999999996,30.0,26,2,0,19.872549019607842,34.3,6.788888888888889,0.0,14,1,0,4.299999999999997,1,52,2120.8,13.861437908496733,434.1,2.8372549019607844,10.544444444444444,4.7,17.1,1,8,1
Western Australia,2006,May-Oct,5,10,5,184,-31.0,117.0,152.9,0.8309782608695653,28,156,27.999999999999996,30.0,26,2,0,21.01195652173913,34.3,7.40108695652174,0.0,33,9,0,23.199999999999996,1,52,2850.8,15.493478260869566,632.4,3.4369565217391305,10.758152173913043,4.7,17.1,8,30,8
Western Australia,2007,May-Jun,5,6,1,61,-31.0,117.0,50.0,0.819672131147541,9,52,18.1,19.400000000000002,16,1,0,19.439344262295084,27.7,7.836065573770491,2.1,3,0,0,0.0,0,16,711.7,11.6672131147541,166.89999999999995,2.736065573770491,11.09016393442623,5.4,16.6,0,1,0
Western Australia,2007,May-Jul,5,7,2,92,-31.0,117.0,126.10000000000001,1.3706521739130435,17,75,30.2,39.2,16,3,0,19.07391304347826,27.7,7.924999999999999,2.1,3,0,0,0.0,0,20,1041.2,11.317391304347826,243.3,2.6445652173913046,10.963043478260868,5.4,16.6,0,2,0
Western Australia,2007,May-Aug,5,8,3,123,-31.0,117.0,162.9,1.324390243902439,25,98,30.2,39.2,16,3,0,18.82357723577236,27.7,7.461788617886178,1.0,3,0,0,0.0,0,31,1488.5,12.101626016260163,322.70000000000005,2.623577235772358,11.008130081300813,5.4,16.6,0,2,0
Western Australia,2007,May-Sep,5,9,4,153,-31.0,117.0,191.7,1.2529411764705882,30,123,30.2,39.2,16,3,0,19.22875816993464,29.7,7.279084967320261,1.0,5,0,0,0.0,0,39,2051.8,13.41045751633987,435.1,2.8437908496732027,11.08562091503268,5.4,16.6,0,4,0
Western Australia,2007,May-Oct,5,10,5,184,-31.0,117.0,218.10000000000002,1.1853260869565219,33,151,30.2,39.2,17,4,0,20.219565217391303,34.5,7.596739130434782,1.0,19,5,0,10.099999999999998,0,40,2814.2999999999997,15.295108695652173,615.5,3.345108695652174,11.057065217391305,5.4,17.4,5,24,5
Western Australia,2008,May-Jun,5,6,1,61,-31.0,117.0,43.99999999999999,0.721311475409836,11,50,16.9,17.7,13,0,0,20.911475409836072,29.9,8.28360655737705,3.1,10,0,0,0.0,0,10,722.1999999999998,11.839344262295079,158.5,2.598360655737705,11.978688524590165,7.9,17.1,0,0,0
Western Australia,2008,May-Jul,5,7,2,92,-31.0,117.0,144.49999999999997,1.5706521739130432,24,68,32.099999999999994,49.0,13,3,0,19.30108695652174,29.9,7.511956521739131,0.2,10,0,0,0.0,0,22,1038.5000000000002,11.288043478260873,223.8,2.432608695652174,11.501086956521737,6.5,17.1,0,0,0
Western Australia,2008,May-Aug,5,8,3,123,-31.0,117.0,156.5,1.2723577235772359,27,96,32.099999999999994,49.0,26,3,0,18.780487804878046,29.9,6.649593495934959,0.2,10,0,0,0.0,0,44,1498.6,12.183739837398374,313.4999999999999,2.548780487804877,10.865040650406504,6.3,17.1,0,0,0
Western Australia,2008,May-Sep,5,9,4,153,-31.0,117.0,188.5,1.2320261437908497,34,119,32.099999999999994,49.0,26,4,0,19.092810457516343,29.9,6.744444444444445,-0.1,13,0,0,0.0,1,52,2027.6999999999998,13.252941176470587,429.79999999999995,2.8091503267973854,10.92156862745098,5.8,17.1,0,2,0
Western Australia,2008,May-Oct,5,10,5,184,-31.0,117.0,224.89999999999998,1.222282608695652,40,144,32.099999999999994,49.0,26,6,0,20.06195652173913,34.5,7.378260869565217,-0.1,28,5,0,16.2,1,56,2704.6000000000004,14.698913043478262,602.2,3.2728260869565218,11.208152173913042,5.8,18.7,4,22,4
Western Australia,2009,May-Jun,5,6,1,61,-31.0,117.0,66.0,1.0819672131147542,15,46,20.5,31.1,21,2,0,19.931147540983602,25.9,7.996721311475408,1.8,5,0,0,0.0,0,12,699.1999999999999,11.462295081967213,167.00000000000003,2.7377049180327875,10.690163934426232,6.7,17.8,0,1,0
Western Australia,2009,May-Jul,5,7,2,92,-31.0,117.0,145.8,1.5847826086956522,27,65,27.4,36.9,21,5,0,18.409782608695654,25.9,7.215217391304346,0.0,5,0,0,0.0,1,24,1039.1,11.294565217391304,224.20000000000005,2.436956521739131,10.64782608695652,6.7,17.8,0,1,0
Western Australia,2009,May-Aug,5,8,3,123,-31.0,117.0,201.5,1.6382113821138211,38,85,27.4,39.3,21,7,0,18.277235772357724,25.9,7.155284552845528,0.0,5,0,0,0.0,1,34,1435.1999999999998,11.668292682926827,290.8,2.364227642276423,11.015447154471543,6.7,17.8,0,1,0
Western Australia,2009,May-Sep,5,9,4,153,-31.0,117.0,227.29999999999998,1.4856209150326796,45,108,27.4,39.3,21,7,0,18.26862745098039,26.0,6.948366013071895,0.0,6,0,0,0.0,1,47,1948.1000000000001,12.732679738562092,390.5,2.552287581699346,11.003921568627451,6.2,17.8,0,2,0
Western Australia,2009,May-Oct,5,10,5,184,-31.0,117.0,253.70000000000002,1.378804347826087,48,136,27.4,39.3,23,8,0,19.595652173913045,35.6,7.364130434782608,0.0,20,6,2,19.4,1,51,2687.7,14.607065217391304,570.3,3.09945652173913,11.281521739130437,6.2,21.2,5,21,5
Western Australia,2010,May-Jun,5,6,1,61,-31.0,117.0,49.9,0.8180327868852458,8,53,15.3,24.4,17,0,0,19.396721311475403,30.1,6.919672131147541,-1.3,5,1,0,0.10000000000000142,3,17,709.9,11.637704918032787,153.69999999999996,2.5196721311475403,10.545901639344264,5.8,16.5,1,2,1
Western Australia,2010,May-Jul,5,7,2,92,-31.0,117.0,96.60000000000002,1.0500000000000003,15,77,32.4,41.199999999999996,17,1,1,18.407608695652176,30.1,5.947826086956521,-1.5,5,1,0,0.10000000000000142,6,39,1068.8999999999999,11.618478260869564,210.2,2.284782608695652,10.205434782608695,5.8,16.5,1,2,1
Western Australia,2010,May-Aug,5,8,3,123,-31.0,117.0,126.5,1.0284552845528456,19,104,32.4,41.199999999999996,17,2,1,18.35121951219512,30.1,5.537398373983739,-1.5,6,1,0,0.10000000000000142,6,59,1514.2000000000003,12.310569105691059,292.5,2.3780487804878048,10.078861788617887,5.8,16.5,1,3,1
Western Australia,2010,May-Sep,5,9,4,153,-31.0,117.0,135.0,0.8823529411764706,23,130,32.4,41.199999999999996,18,2,1,18.994771241830065,30.1,5.627450980392157,-1.5,13,1,0,0.10000000000000142,7,72,2107.3,13.773202614379086,430.09999999999997,2.811111111111111,10.012418300653595,5.8,16.5,1,14,1
Western Australia,2010,May-Oct,5,10,5,184,-31.0,117.0,136.8,0.7434782608695653,24,160,32.4,41.199999999999996,45,2,1,20.20923913043478,34.8,6.215760869565218,-1.5,32,8,0,14.7,7,75,2896.7,15.742934782608694,643.1,3.495108695652174,9.920108695652173,5.8,16.5,8,41,8
Western Australia,2011,May-Jun,5,6,1,61,-31.0,117.0,83.0,1.360655737704918,11,50,26.0,36.4,15,3,1,19.975409836065573,27.7,9.12950819672131,5.2,3,0,0,0.0,0,0,653.3,10.70983606557377,166.7,2.7327868852459014,11.83934426229508,8.3,18.7,0,1,0
Western Australia,2011,May-Jul,5,7,2,92,-31.0,117.0,159.1,1.7293478260869564,24,68,29.5,39.9,15,6,1,18.678260869565218,27.7,8.525,1.7,3,0,0,0.0,0,6,955.6999999999999,10.388043478260869,220.60000000000002,2.3978260869565218,11.755434782608699,7.8,18.7,0,1,0
Western Australia,2011,May-Aug,5,8,3,123,-31.0,117.0,203.6,1.6552845528455284,34,89,29.5,39.9,15,8,1,18.615447154471543,27.7,7.965853658536586,1.7,4,0,0,0.0,0,19,1390.0,11.300813008130081,299.99999999999994,2.439024390243902,11.729268292682928,7.7,18.7,0,1,0
Western Australia,2011,May-Sep,5,9,4,153,-31.0,117.0,239.1,1.5627450980392157,42,111,29.5,39.9,15,8,1,18.894117647058824,27.7,7.573202614379084,1.2,5,0,0,0.0,0,31,1918.2,12.537254901960784,405.5,2.650326797385621,11.740522875816994,7.7,18.7,0,2,0
Western Australia,2011,May-Oct,5,10,5,184,-31.0,117.0,303.7,1.6505434782608694,51,133,33.7,44.8,15,10,1,19.865760869565218,35.1,8.094021739130437,1.2,19,2,1,5.600000000000001,0,31,2548.6,13.851086956521739,562.1,3.054891304347826,12.116847826086957,7.7,18.7,2,14,2
Western Australia,2012,May-Jun,5,6,1,61,-31.0,117.0,86.4,1.416393442622951,13,48,25.9,61.300000000000004,29,3,0,20.449180327868852,29.6,8.852459016393443,1.7,6,0,0,0.0,0,8,673.7999999999998,11.04590163934426,161.10000000000002,2.6409836065573775,11.493442622950816,6.1,19.7,0,1,0
Western Australia,2012,May-Jul,5,7,2,92,-31.0,117.0,101.4,1.1021739130434782,15,77,25.9,61.300000000000004,29,4,0,19.383695652173916,29.6,7.3086956521739115,0.1,6,0,0,0.0,0,30,1035.3000000000002,11.253260869565219,227.1,2.4684782608695652,10.544565217391305,5.8,19.7,0,1,0
Western Australia,2012,May-Aug,5,8,3,123,-31.0,117.0,140.70000000000002,1.1439024390243904,24,99,25.9,61.300000000000004,29,5,0,19.326829268292684,29.6,7.0926829268292675,0.1,7,0,0,0.0,0,42,1497.9999999999998,12.178861788617885,314.8,2.559349593495935,10.67560975609756,5.8,19.7,0,2,0
Western Australia,2012,May-Sep,5,9,4,153,-31.0,117.0,183.60000000000002,1.2000000000000002,33,120,25.9,61.300000000000004,29,6,0,19.698039215686276,29.6,7.109150326797384,0.1,14,0,0,0.0,0,49,2061.6,13.474509803921569,446.4,2.9176470588235293,10.782352941176473,5.8,19.7,0,10,0
Western Australia,2012,May-Oct,5,10,5,184,-31.0,117.0,189.5,1.0298913043478262,36,148,25.9,61.300000000000004,29,6,0,20.883152173913043,36.0,7.708152173913043,0.1,35,8,2,24.700000000000003,0,49,2793.3,15.180978260869566,649.3000000000001,3.5288043478260875,10.95054347826087,5.8,19.7,7,35,7
Western Australia,2013,May-Jun,5,6,1,61,-31.0,117.0,44.4,0.7278688524590163,12,49,23.9,24.8,14,1,0,19.20983606557377,27.9,7.740983606557378,2.3,4,0,0,0.0,0,15,705.6999999999999,11.568852459016393,139.00000000000003,2.2786885245901645,11.839344262295082,7.5,18.1,0,0,0
Western Australia,2013,May-Jul,5,7,2,92,-31.0,117.0,82.99999999999999,0.9021739130434782,18,74,23.9,24.999999999999996,15,1,0,18.47826086956522,27.9,6.691304347826088,0.1,4,0,0,0.0,0,31,1059.0,11.51086956521739,203.6,2.2130434782608694,11.145652173913042,6.4,18.1,0,0,0
Western Australia,2013,May-Aug,5,8,3,123,-31.0,117.0,130.20000000000002,1.0585365853658537,32,91,23.9,24.999999999999996,15,3,0,18.552845528455286,27.9,6.867479674796749,0.1,5,0,0,0.0,0,38,1483.2000000000003,12.058536585365855,279.40000000000003,2.271544715447155,11.49918699186992,6.4,18.1,0,0,0
Western Australia,2013,May-Sep,5,9,4,153,-31.0,117.0,177.2,1.1581699346405228,42,111,23.9,24.999999999999996,15,3,0,18.780392156862746,27.9,7.151633986928105,0.1,5,0,0,0.0,0,43,2021.6,13.213071895424836,380.2,2.484967320261438,11.85032679738562,6.4,18.1,0,0,0
Western Australia,2013,May-Oct,5,10,5,184,-31.0,117.0,200.2,1.0880434782608694,45,139,23.9,24.999999999999996,15,3,0,20.08804347826087,39.4,7.525543478260869,0.1,24,7,3,29.2,0,45,2815.1,15.29945652173913,552.5,3.0027173913043477,11.97717391304348,6.4,18.1,7,18,7
Western Australia,2014,May-Jun,5,6,1,61,-31.0,117.0,63.999999999999986,1.0491803278688523,15,46,19.5,22.900000000000002,12,1,0,18.959016393442624,24.2,7.947540983606556,0.2,0,0,0,0.0,0,13,674.8999999999999,11.063934426229507,128.5,2.1065573770491803,12.429508196721311,7.7,19.0,0,0,0
Western Australia,2014,May-Jul,5,7,2,92,-31.0,117.0,129.3,1.4054347826086957,26,66,19.5,27.4,12,3,0,18.11086956521739,24.2,7.3836956521739125,0.2,0,0,0,0.0,0,22,1012.1999999999999,11.002173913043478,187.0,2.032608695652174,11.934782608695654,7.7,19.0,0,0,0
Western Australia,2014,May-Aug,5,8,3,123,-31.0,117.0,157.1,1.2772357723577235,32,91,19.5,27.4,21,4,0,18.86016260162602,26.7,7.560162601626016,0.2,4,0,0,0.0,0,30,1434.6,11.66341463414634,284.4,2.3121951219512193,11.96260162601626,7.6,19.0,0,1,0
Western Australia,2014,May-Sep,5,9,4,153,-31.0,117.0,187.5,1.2254901960784315,37,116,19.5,27.4,21,5,0,19.669934640522875,34.0,7.823529411764706,0.2,13,2,0,4.0,0,32,1955.1999999999998,12.77908496732026,408.9,2.672549019607843,12.063398692810457,7.6,19.7,2,8,2
Western Australia,2014,May-Oct,5,10,5,184,-31.0,117.0,202.9,1.1027173913043478,40,144,19.5,27.4,21,5,0,20.98913043478261,38.0,8.342934782608696,0.2,37,11,1,26.7,0,34,2653.3,14.420108695652175,610.1,3.3157608695652177,12.224456521739132,7.6,19.7,11,35,11
Western Australia,2015,May-Jun,5,6,1,61,-31.0,117.0,64.6,1.0590163934426229,8,53,27.1,37.2,26,2,0,20.08524590163935,26.7,7.913114754098362,1.8,1,0,0,0.0,0,7,723.9,11.867213114754097,165.7,2.716393442622951,10.791803278688523,3.3,17.9,0,3,0
Western Australia,2015,May-Jul,5,7,2,92,-31.0,117.0,148.39999999999998,1.6130434782608694,14,78,70.5,74.89999999999999,26,4,1,19.06521739130435,26.7,7.53695652173913,0.4,1,0,0,0.0,0,19,1040.0,11.304347826086957,224.4,2.4391304347826086,10.672826086956523,3.3,17.9,0,3,0
Western Australia,2015,May-Aug,5,8,3,123,-31.0,117.0,220.0,1.7886178861788617,24,99,96.69999999999999,112.3,26,5,2,18.637398373983743,26.7,7.379674796747969,0.4,1,0,0,0.0,0,27,1452.7,11.810569105691057,303.70000000000005,2.469105691056911,10.966666666666667,3.3,17.9,0,3,0
Western Australia,2015,May-Sep,5,9,4,153,-31.0,117.0,226.2,1.4784313725490195,27,126,96.69999999999999,112.3,26,5,2,19.405228758169933,30.8,7.208496732026145,0.4,12,4,0,1.6000000000000014,0,39,2038.3000000000002,13.322222222222223,440.4,2.8784313725490196,10.961437908496732,3.3,17.9,4,16,4
Western Australia,2015,May-Oct,5,10,5,184,-31.0,117.0,230.2,1.251086956521739,28,156,96.69999999999999,112.3,26,5,2,21.10271739130435,36.0,7.995108695652175,0.4,38,18,3,54.9,0,40,2766.8,15.036956521739132,642.0,3.489130434782609,11.421739130434785,3.3,19.1,17,45,17
Western Australia,2016,May-Jun,5,6,1,61,-31.0,117.0,86.2,1.4131147540983606,11,50,28.6,33.6,13,4,0,17.808196721311475,26.1,6.98032786885246,0.4,2,0,0,0.0,0,15,704.4999999999999,11.54918032786885,122.4,2.0065573770491802,11.791803278688525,8.1,17.3,0,0,0
